food_id,food_name,restaurant,min_value,max_value,mean_value
3031,Warm Chocolate Chip Lava Cookie,red-lobster,960,960,960.0
3032,Asparagus,red-lobster,90,90,90.0
3033,Baked Potato,red-lobster,210,210,210.0
3034,Broccoli,red-lobster,40,40,40.0
3035,Caesar Side Salad,red-lobster,290,290,290.0
3036,Coleslaw,red-lobster,260,260,260.0
3037,Creamy Langostino Lobster Baked Potato,red-lobster,350,350,350.0
3038,Creamy Langostino Lobster Mashed Potatoes,red-lobster,330,330,330.0
3039,French Fries,red-lobster,290,290,290.0
3040,Garden Side Salad,red-lobster,70,70,70.0
3041,Mashed Potatoes,red-lobster,190,190,190.0
3042,Tomato-Mozzarella Caprese Salad,red-lobster,120,120,120.0
3043,Whipped Sweet Potatoes with Honey-Glazed Pecans,red-lobster,320,320,320.0
3044,Wild Rice Pilaf,red-lobster,140,140,140.0
3045,Blue Cheese Dressing,red-lobster,230,230,230.0
3046,Caesar Dressing,red-lobster,300,300,300.0
3047,Caesar Salad,red-lobster,520,830,675.0
3048,Champagne Vinaigrette,red-lobster,70,70,70.0
3049,Creamy Potato Bacon Soup,red-lobster,320,630,475.0
3050,Honey Mustard Dressing,red-lobster,200,200,200.0
3051,Lobster Bisque,red-lobster,300,610,455.0
3052,New England Clam Chowder,red-lobster,250,500,375.0
3053,Ranch Dressing,red-lobster,150,150,150.0
3054,Thousand Island Dressing,red-lobster,210,210,210.0
3055,Avocado Club Burger,smashburger,710,930,820.0
3056,Avocado Ranch Burger,smashburger,560,790,675.0
3057,Bacon Cheeseburger,smashburger,595,830,712.5
3058,"BBQ, Bacon & Cheddar Black Bean Burger",smashburger,840,840,840.0
3059,"BBQ, Bacon & Cheddar Burger",smashburger,820,1048,934.0
3060,Buffalo & Blue Cheese Burger,smashburger,660,909,784.5
3061,Classic Smashburger,smashburger,610,838,724.0
3062,Smoked Bacon Brisket Burger,smashburger,960,1300,1130.0
3063,Spicy Jalapeno Baja Burger,smashburger,650,878,764.0
3064,"Spinach, Cucumber & Goat Cheese Burger",smashburger,500,735,617.5
3065,Truffle Mushroom & Swiss Burger,smashburger,690,910,800.0
3066,Butterfinger Malt,smashburger,910,910,910.0
3067,Butterfinger Milkshake,smashburger,880,880,880.0
3068,Chocolate Malt,smashburger,840,840,840.0
3069,Chocolate Milkshake,smashburger,810,810,810.0
3070,Chocolate Oreo Malt,smashburger,922,922,922.0
3071,Chocolate Oreo Milkshake,smashburger,892,892,892.0
3072,Chocolate Peanut Butter Malt,smashburger,966,966,966.0
3073,Chocolate Peanut Butter Milkshake,smashburger,936,936,936.0
3074,Oreo Malt,smashburger,910,910,910.0
3075,Oreo Milkshake,smashburger,880,880,880.0
3076,Peanut Butter Malt,smashburger,910,910,910.0
3077,Peanut Butter Milkshake,smashburger,880,880,880.0
3078,Salted Caramel Malt,smashburger,810,810,810.0
3079,Salted Caramel Milkshake,smashburger,780,780,780.0
3080,Strawberry Malt,smashburger,830,830,830.0
3081,Strawberry Milkshake,smashburger,800,800,800.0
3082,Vanilla Malt,smashburger,840,840,840.0
3083,Vanilla Milkshake,smashburger,810,810,810.0
3084,Kids Chicken Strips with BBQ,smashburger,370,370,370.0
3085,Kids Chicken Strips with Ranch,smashburger,450,450,450.0
3086,Kids Grilled Cheese,smashburger,580,580,580.0
3087,Kids Grilled Chicken Strips,smashburger,247,247,247.0
3088,Kids Hot Dog,smashburger,460,460,460.0
3089,Kids Smashburger,smashburger,530,530,530.0
3090,Balsamic Vinaigrette,smashburger,170,170,170.0
3091,BBQ Sauce,smashburger,70,70,70.0
3092,Blue Cheese,smashburger,600,600,600.0
3093,Chipotle Mayonnaise,smashburger,528,528,528.0
3094,Ranch Dressing,smashburger,150,150,150.0
3095,"Avocado Club Chicken Sandwich, Crispy",smashburger,800,800,800.0
3096,"Avocado Club Chicken Sandwich, Grilled",smashburger,610,610,610.0
3097,BBQ Bacon & Cheddar Chicken Sandwich,smashburger,730,920,825.0
3098,Buffalo & Blue Cheese Chicken Sandwich,smashburger,564,738,651.0
3099,Classic Chicken Sandwich,smashburger,430,620,525.0
3100,Spicy Baja Jalapeno Chicken Sandwich,smashburger,560,750,655.0
3101,"Spinach, Cucumber & Goat Cheese Chicken Sandwich",smashburger,411,604,507.5
3102,Truffle Mushroom & Swiss Chicken Sandwich,smashburger,580,780,680.0
3103,Baja Cobb Salad,smashburger,190,499,344.5
3104,Classic Cobb Salad,smashburger,330,641,485.5
3105,Harvest Salad,smashburger,470,774,622.0
3106,"Spinach, Cucumber & Goat Cheese Salad",smashburger,280,580,430.0
3107,Buffalo Fries,smashburger,322,606,464.0
3108,French Fries,smashburger,270,594,432.0
3109,Fried Pickles,smashburger,210,210,210.0
3110,Haystack Onions,smashburger,560,560,560.0
3111,Small Wedge Salad,smashburger,490,490,490.0
3112,Smashfries,smashburger,520,675,597.5
3113,Sweet Potato Fries,smashburger,390,720,555.0
3114,Veggie Frites,smashburger,110,110,110.0
3115,Avocado Club Black Bean Burger,smashburger,720,720,720.0
3116,Avocado Ranch Black Bean Burger,smashburger,600,600,600.0
3117,Bacon Cheese Black Bean Burger,smashburger,610,610,610.0
3118,Classic Black Bean Burger,smashburger,640,640,640.0
3119,Spicy Jalapeno Baja Black Bean Burger,smashburger,670,670,670.0
3120,"Spinach, Cucumber & Goat Cheese Black Bean Burger",smashburger,519,519,519.0
3121,Truffle Mushroom & Swiss Black Bean Burger,smashburger,690,690,690.0
3122,Biggie Cheese,sonic,1000,1000,1000.0
3123,Double Stack Cheeseburger,sonic,840,840,840.0
3124,Garlic Butter Bacon Burger,sonic,870,870,870.0
3125,Hatch Green Chile Cheeseburger,sonic,710,710,710.0
3126,Jalapeno Burger,sonic,640,640,640.0
3127,Jr. Burger,sonic,340,340,340.0
3128,Jr. Chili Cheeseburger,sonic,410,410,410.0
3129,Jr. Deluxe Burger,sonic,380,380,380.0
3130,Jr. Deluxe Cheeseburger,sonic,450,450,450.0
3131,Jr. Double Cheeseburger,sonic,600,600,600.0
3132,Jr. Garlic Butter Bacon Burger,sonic,530,530,530.0
3133,King's Hawaiian Burger Club,sonic,720,720,720.0
3134,Patty Melt,sonic,790,790,790.0
3135,Signature Slinger,sonic,340,420,380.0
3136,Sonic Bacon Cheeseburger (w/mayo),sonic,870,870,870.0
3137,Sonic Burger,sonic,640,740,690.0
3138,Sonic Cheeseburger,sonic,710,800,755.0
3139,Super Sonic Bacon Double Cheeseburger (w/mayo),sonic,1280,1280,1280.0
3140,Super Sonic Double Cheeseburger,sonic,1120,1220,1170.0
3141,Super Sonic Jalapeno Double Cheeseburger,sonic,1120,1120,1120.0
3142,Veggie Burger,sonic,450,450,450.0
3143,Atomic Lemon Flavor Add-in,sonic,15,60,37.5
3144,Banana Taffy Flavor Add-in,sonic,15,50,32.5
3145,Blackberry,sonic,0,10,5.0
3146,Blue Coconut,sonic,20,70,45.0
3147,Caramel Topping,sonic,60,240,150.0
3148,Cherry,sonic,30,100,65.0
3149,Chocolate Topping,sonic,50,210,130.0
3150,Cotton Candy Flavor Add-in,sonic,15,60,37.5
3151,Fresh Lemon,sonic,0,10,5.0
3152,Fresh Lime,sonic,0,5,2.5
3153,Grape,sonic,20,80,50.0
3154,Green Apple,sonic,30,120,75.0
3155,Hot Fudge Topping,sonic,70,270,170.0
3156,Lemonberry,sonic,20,80,50.0
3157,Low-calorie Diet Cherry,sonic,5,10,7.5
3158,Mango,sonic,0,0,0.0
3159,Miami Sunrise Flavor Add-in,sonic,10,45,27.5
3160,Mint,sonic,0,0,0.0
3161,Minute Maid Cranberry,sonic,20,80,50.0
3162,Nerds Candy Add-in,sonic,120,370,245.0
3163,Orange,sonic,20,80,50.0
3164,Peach,sonic,0,5,2.5
3165,Pineapple Topping,sonic,25,90,57.5
3166,Polynesian Punch Flavor Add-in,sonic,10,40,25.0
3167,Powerade,sonic,25,100,62.5
3168,Raspberry,sonic,0,0,0.0
3169,Sour Blue Raspberry Flavor Add-in,sonic,25,100,62.5
3170,Strawberry Topping,sonic,20,80,50.0
3171,Super Peach Ring Flavor Add-in,sonic,15,60,37.5
3172,Vanilla,sonic,20,80,50.0
3173,Watermelon,sonic,25,90,57.5
3174,Biscuit Sandwich With Bacon,sonic,450,450,450.0
3175,Biscuit Sandwich With Ham,sonic,460,460,460.0
3176,Biscuit Sandwich With Sausage,sonic,530,530,530.0
3177,Breakfast Bagel Sandwich With Bacon,sonic,550,550,550.0
3178,Breakfast Bagel Sandwich With Ham,sonic,560,560,560.0
3179,Breakfast Bagel Sandwich With Sausage,sonic,630,630,630.0
3180,Breakfast Bowl,sonic,320,420,370.0
3181,"Breakfast Burrito - Bacon, Egg & Cheese",sonic,430,430,430.0
3182,"Breakfast Burrito - Ham, Egg & Cheese",sonic,480,480,480.0
3183,"Breakfast Burrito - Sausage, Egg & Cheese",sonic,450,450,450.0
3184,Breakfast Slinger,sonic,240,330,285.0
3185,"Breakfast Toaster - Bacon, Egg & Cheese",sonic,540,540,540.0
3186,"Breakfast Toaster - Ham, Egg & Cheese",sonic,560,560,560.0
3187,"Breakfast Toaster - Sausage, Egg & Cheese",sonic,630,630,630.0
3188,Cinnasnacks,sonic,340,850,595.0
3189,"Croissonic Breakfast Sandwich - Bacon, Egg & Cheese",sonic,510,510,510.0
